30845,2,FIX0,U32,BANK-01-SOC
30845,2,FIX0,U32,BANK-02-SOC
30851,2,FIX2,U32,BANK-01-VDC
30851,2,FIX2,U32,BANK-02-VDC
30843,2,FIX3,S32,BANK-01-IDC
30843,2,FIX3,S32,BANK-02-IDC
30849,2,FIX1,S32,BANK-01-TEMP
30849,2,FIX1,S32,BANK-02-TEMP
30775,2,FIX0,S32,SI-M-PAC
30783,2,FIX2,U32,SI-M-L1
30785,2,FIX2,U32,SI-M-L2
30787,2,FIX2,U32,SI-M-L3
30803,2,FIX2,U32,SI-M-FREQ
