30775,2,FIX0,S32,STP-xxx-PAC
30771,2,FIX2,S32,STP-xxx-A-VDC
30769,2,FIX3,S32,STP-xxx-A-IDC
30959,2,FIX2,S32,STP-xxx-B-VDC
30957,2,FIX3,S32,STP-xxx-B-IDC
